t_i,t_j,m_i,m_j,dm,r_i,r_j,dt_days,hrsn,passes,reason
2024-05-10 12:29:58+00:00,2024-07-08 08:30:36+00:00,1.12,0.65,0.4700000000000001,20.635687109102925,12.012099867121702,58.83377314814815,0.9449620931532422,False,dM=0.47>0.3
2024-05-10 12:29:58+00:00,2025-04-06 14:52:18+00:00,1.12,0.81,0.31000000000000005,20.635687109102925,14.441720455312975,331.0988425925926,0.9169728508880158,False,dM=0.31>0.3
2024-05-13 09:30:29+00:00,2025-07-27 13:00:10+00:00,0.78,0.84,0.05999999999999994,13.951436739980268,14.949233802690072,440.14561342592594,0.990804538484782,True,pass
2024-05-22 15:44:39+00:00,2025-07-13 20:15:05+00:00,0.95,1.04,0.09000000000000008,16.967542052067394,18.819970321058893,417.1878009259259,0.9574349649086268,True,pass
2024-06-23 03:52:08+00:00,2025-04-23 17:44:24+00:00,0.99,1.43,0.43999999999999995,17.767197672973918,29.48620863992261,304.57796296296294,0.9930201480553412,False,dM=0.44>0.3
2024-07-08 08:30:36+00:00,2025-04-06 14:52:18+00:00,0.65,0.81,0.16000000000000003,12.012099867121702,14.441720455312975,272.26506944444446,0.9952365732712306,True,pass
2025-04-02 15:46:47+00:00,2025-05-11 14:09:32+00:00,1.09,0.82,0.27000000000000013,19.93512367030764,14.608947696759518,38.93246527777778,0.9872999663491722,True,pass
2025-04-02 15:47:14+00:00,2025-05-11 14:09:32+00:00,1.08,0.82,0.2600000000000001,19.7069281966514,14.608947696759518,38.93215277777778,0.9624622562233114,True,pass
