trial_id,estimated_dvv,estimated_dvv_se,n_channels,nuisance_intercept_s,residual_scale_s,median_channel_correlation
N0601c8fecb5e0a56,0.003536265662,0.001892224476,71,-7.814159333e-06,0.0004409692051,0.979662478
N05c1a81cdcb9923b,0.003824643699,0.001937660374,71,0.0002952581596,0.0004920145981,0.9808223844
N73122340b0724ff1,0.001394641278,0.001858767395,71,-0.0005146146234,0.0003950998068,0.9764276147
N5fc1ac6656a4f4a7,0.002107900771,0.001716199413,71,0.0004998901825,0.0004292840268,0.9776931405
N472a412866abd8a4,-0.001318125604,0.001519597011,71,-0.0004056963191,0.0003542325063,0.9806120992
N1545723b0eef2f9a,0.0008541969887,0.002126380371,71,-2.622639006e-05,0.000544930589,0.9860504866
N6f71e9032fc25a9d,-0.005663465454,0.001746105099,71,-3.064151555e-05,0.000456027452,0.9788149595
N48b4d01e82e67b7f,-0.009405242338,0.001561855241,70,0.0001277228133,0.0003220127955,0.9874634743
N48676d1929edf1da,-0.00620419964,0.001945301374,71,0.0002923606048,0.0005003202923,0.9800959826
N2d0864773f7e62fe,-0.005969927479,0.002043030259,71,-9.645675641e-05,0.0005787895987,0.9785089493
N77b5b036fe4d86f0,-0.001201366967,0.001857784667,70,0.0001810816103,0.0004757353545,0.9856187403
N1c6d993294639ed1,-0.0009106543223,0.001838312293,70,-3.046582433e-05,0.0004525674535,0.9345737994
N201a63071c82bfa9,0.01257110779,0.001883040887,71,-9.335987114e-06,0.0004379680617,0.9817480445
N0e7be7bc3cfbba70,-0.009743801122,0.001929028227,71,0.0006355697861,0.0004697708771,0.981556654
N6f0319b626f9b428,-0.003030702267,0.002124481446,71,-0.0003214734493,0.000484208747,0.9789187312
N06a7d8608fcdbd93,-0.01121581992,0.001935293225,71,0.0002931256412,0.0004935380005,0.9798030257
N31ea0d4d4bf9438a,0.01281039761,0.001575680584,70,0.0006838542667,0.0003502821022,0.9801587164
N3dfe4ed0fc3afc83,0.004462105798,0.002258599956,71,0.0006202172905,0.0005962410367,0.9703741074
N536bab6a2a1fbadc,0.009854219614,0.00173366259,70,-0.0001309386439,0.0004021797942,0.9844327867
N747cd735b953b027,-0.001393814287,0.001832353279,71,-1.641550818e-05,0.0004106711519,0.9726272225
N64420331b7770ac4,-0.001439156896,0.001963580873,71,2.527140514e-05,0.0005584869469,0.981759429
N2731d91b21d353fb,3.08511645e-05,0.001838042796,71,0.0001308356605,0.0004660889763,0.9795151353
N2290c6014f684f2a,-0.0004172258397,0.002046737316,71,-9.346378811e-05,0.0005771212598,0.9835422635
N60905ab303c252b5,-0.002426194436,0.001530054177,70,-7.946400762e-05,0.000309743098,0.9632017314
N07d591ee569830fc,0.0008518172273,0.002035593717,71,0.0001252436473,0.0005851499116,0.9815835953
N4fb5fc2ca5af4c60,-0.0008876903315,0.001861874287,70,-0.0001838695532,0.0004959571434,0.9837628305
N7d5e793914fcb999,-0.0007323821732,0.001943033161,71,0.0006366374023,0.0004740976308,0.9798939824
N5baf6c4d92d16077,0.0003985195234,0.002113951153,71,-0.000373674848,0.0005090073094,0.9491299391
N30c099f4b721cba2,-0.001619028864,0.001979418618,71,-6.844164348e-05,0.0005024559231,0.9797397852
N2c9ac32f193d182b,0.0003658434711,0.002127450881,71,-2.598835799e-05,0.0005455855475,0.986102581
N4a53aa3b7592c9e1,0.002089548629,0.001855605129,71,-0.0005144811459,0.0003938562227,0.976016283
N4f90d9bf1ec49872,0.001836065037,0.001842377522,71,0.0001320629572,0.0004695398984,0.9816824794
N7c4289fc49d3934d,0.001365555296,0.001945232426,71,0.0003999703186,0.0004840039584,0.9841026068
N594ca639c4fc9cd5,0.005040047234,0.00217313901,71,0.0001991342853,0.0005940311901,0.9758532047
N22088e51a9b5e385,-0.00405858702,0.001996356533,71,-0.0002766838644,0.0004367140415,0.9822121263
N5777a185e51e09b1,-0.0003469279957,0.00215537258,71,4.434609806e-05,0.0005812291565,0.9803640842
N2078bd5407aa3948,-0.00316790148,0.001998564371,71,-0.0002765966043,0.0004384216266,0.9839449525
N15097c16014e69c5,0.0003050418342,0.001713458772,71,0.000499609901,0.0004285542822,0.9777889848
N033a9a20be8319d5,0.002016602252,0.001669577736,71,-0.0002472102288,0.0004285599423,0.972923696
N5344aef7551747f6,0.001235783927,0.002169214446,71,0.0001757042404,0.0005099911289,0.9809787869
N566b019e94809abf,0.001563233656,0.001720364205,70,0.0001358851532,0.000358314353,0.9882333279
N39e95445087640ab,-0.001192558932,0.001833263279,71,0.0001293359452,0.0004616708778,0.9815688133
N78d67a9b95e12536,7.128485678e-05,0.001942043189,71,0.0006370448839,0.000473268324,0.9798203111
N179a14f3d4421fef,-0.00502941197,0.002168881093,71,0.0001970150039,0.0005901298827,0.9766421318
N14f107e92916cd62,0.002585873752,0.001854310449,71,-0.0005145114424,0.0003932562572,0.9766474366
N6dfd5c7dd57cd56a,-0.001304250732,0.001839194074,70,-3.046484956e-05,0.000452461529,0.9350940883
N76eea424ec20a129,-0.001085903677,0.001862456272,70,-0.0001839326906,0.0004959847134,0.9836831987
N38feaa784749b192,-0.006488193389,0.001958068369,71,2.361959672e-05,0.0005553271017,0.9784248471
N33c8ae07c5efb3b5,-9.250039756e-05,0.001712064945,71,0.0004996509225,0.0004277581727,0.9778096676
N11e0473eca334618,0.002724981402,0.00215055256,69,-0.0003706746566,0.0004628920688,0.9829743505
N157f92a40f86ee2a,0.01364578982,0.001979643092,71,-7.585140479e-05,0.0004703201161,0.9812222123
N78cf564f1952a03d,-0.001537283967,0.001963430291,71,2.529050623e-05,0.0005584235112,0.9818666577
N3aff606b15b80e96,0.01071142039,0.002127033081,70,-0.0003723165394,0.0004436271112,0.9837114811
N4acfd15ce538f64f,-0.00393134183,0.001536973476,70,-8.005554682e-05,0.0003133265606,0.961820215
N3e8bc7bfbbab7c2c,-0.0008176871905,0.002046156323,71,-9.366140021e-05,0.0005763755573,0.9834799767
N6e336acab6958ec4,-0.008498954399,0.001871374237,71,-0.0005175170404,0.0004007729256,0.97970891
N2c43984eb53c262e,0.007591238501,0.00189613464,71,-6.50425979e-06,0.0004440486793,0.9793749452
N3111ecddd0a15fc1,0.00574108157,0.00215133494,69,-0.0003701676395,0.0004632704227,0.9829593301
N7f0795a64efdd0ca,0.001293981839,0.001851858584,70,0.0001817615426,0.0004741375483,0.9835282862
N17d657b737c5c96b,0.006532572942,0.002170484421,71,-0.0003316901931,0.0004738631372,0.9770864844
N43002ece4a97777b,0.001626838842,0.001507353007,71,7.537227594e-05,0.000367918124,0.9822685122
N21ba421f9d9b6da1,-0.0004186330346,0.001523829358,71,-0.0004054863368,0.0003568794102,0.9794345498
N30ff7e0848856cd0,0.005894716439,0.001963548205,71,-0.0002757089657,0.0004176767377,0.9831094146
N32b3fdda1e4259cf,0.0009521496722,0.001823366166,71,-0.000136170326,0.0004142783233,0.9832088947
N46b084bce27ad481,0.003914510409,0.001901317246,71,0.0005036508084,0.0005408553105,0.96876055
N1e073e6fee971300,-0.001515202938,0.001519132346,71,-0.0004056786297,0.000354002738,0.9808216691
N5a30cd47fd8d439b,0.002955455551,0.002269788093,71,-0.0001905844562,0.000531025813,0.9820374846
N2243b4f22c8b0950,0.001324335926,0.001669672057,71,-0.0002471981484,0.0004284717428,0.9738027453
N0a57d3cfd6e29f4e,0.0009600992601,0.00156094234,71,6.118266137e-05,0.0003337943461,0.9836851954
N16ea570270b8403e,-0.00111804923,0.002045789624,71,-9.381246101e-05,0.000575889169,0.9829304218
N69a2ea45e5f8be8d,0.002537106034,0.001633735514,70,0.0006819523,0.0003521340585,0.9805452526
N4216713e9e536680,0.004876790773,0.001739537156,70,-0.000128972499,0.0004042651131,0.9832516611
N5416e1bb34bc3172,0.004072664469,0.00225849833,71,0.000620377939,0.0005958609642,0.9703118205
N7e4ecb7880733767,-0.005231318786,0.001835518565,71,0.0001278201316,0.0004632801925,0.9843786359
N6e40c9463a483aa3,0.0003964222212,0.001830680119,71,-1.620517173e-05,0.0004092490637,0.9711573124
N16b1eb3f7423a7cf,-0.0005624556011,0.001635150534,71,9.700433438e-05,0.0003840967629,0.9845063686
N714634639c1cf0d0,0.004115638942,0.002047430207,71,-9.13971906e-05,0.0005806990061,0.9810916185
N1114477c82c862df,-0.01101473194,0.002039728399,71,-9.681337588e-05,0.0005765080827,0.9830214977
N1438f500ee71a3db,-0.006106415433,0.001864876721,71,-3.088894219e-05,0.0004604153076,0.9375761747
N68ef2b06ffa88b6f,-0.01023173152,0.001741756349,70,-0.0001334889514,0.0004104141609,0.9842104912
N24eda68515ecc71c,-0.001635493682,0.001963282956,71,2.530848939e-05,0.0005583632241,0.9821067452
N07e5e529e508a68a,-0.003276904425,0.002173303408,71,0.0001748381488,0.0005114302467,0.9804657698
N394e9dcd2da081d3,-0.001925318932,0.00204479209,71,-9.43949482e-05,0.0005748819454,0.9819188118
N7d71b377ddd96e3b,-0.004419977261,0.001579478694,70,0.0001260113683,0.0003279057175,0.9880287349
N338fd388b9112d50,-0.00395991341,0.001996641114,71,-0.0002766775231,0.0004369085811,0.9825235009
N69567ff92b19959a,-0.001340947724,0.001963735452,71,2.525832411e-05,0.0005585451521,0.9817983508
N51a246459566543d,0.005248674579,0.00225913713,71,0.0006201583196,0.0005966978513,0.9705007672
N398ed081dec02e34,0.002137035521,0.001561102682,71,6.11782842e-05,0.000334056994,0.9827699065
N679090b2b54ae367,0.004267825893,0.002258436657,71,0.0006203043229,0.000596000809,0.9703423977
N6b2c691f43b2f685,-0.001849961597,0.001572026948,71,0.0002159263731,0.0003535974911,0.9864068031
N5e1fad119987c392,0.001405355913,0.002117371442,71,-0.0003732241453,0.0005121399104,0.948949337
N234d6d21a8454d32,0.002892571299,0.001900994454,71,0.0005028314615,0.0005416211228,0.9688581228
N4a50eb9dc146f6e0,0.004609833982,0.00198313017,71,-7.631688661e-05,0.0004718812223,0.9793716669
N5597339a08cc60db,-0.0002805945629,0.00173382581,70,-0.0001314127007,0.0004033790295,0.9844758213
N782aee6ec1809663,0.000514854618,0.001916725231,70,0.0002620069247,0.0005904092096,0.979841888
N23ad27e8271ee242,0.003545770561,0.002171543812,71,-0.0003314559908,0.0004741873363,0.9784410596
N57727139eb0797d5,0.00680519528,0.002174000829,71,0.0001795403182,0.0005133567551,0.9796527624
N3a001005245f6938,-0.001141227227,0.001746812467,71,-2.849448259e-05,0.0004568123355,0.9790164828
N4fe3c0c13fdf6928,0.003013014491,0.001928799049,71,0.0003884405885,0.0004923411087,0.985337317
N482a8e0f9bfafc1a,0.00381240766,0.001507895497,71,7.607620883e-05,0.0003688795275,0.9809811711
N051cbbf8e186a60b,-0.0005316691359,0.001979176533,71,-6.823866639e-05,0.0005016690449,0.9801504016
N5641ecb57706edda,0.001984980346,0.001899473806,71,0.0005024013152,0.0005417828919,0.9689442515
N6de318efc72fb293,-0.003434441359,0.001961086435,71,2.495844947e-05,0.0005571667601,0.9807568192
N51b995ac0a7ee1ec,0.0003513722061,0.001747050966,71,-2.799090026e-05,0.0004575904619,0.9784440398
N2e83a3d9e0398ff7,-0.001590616787,0.001832544129,71,-1.638228341e-05,0.0004107789708,0.9725564122
N59444911042f6a0b,0.01287569982,0.002251655994,71,-0.0001895793481,0.0005302344806,0.9845219254
N7f08972120f275b3,-0.00124260082,0.001963894798,71,2.524924709e-05,0.0005586067924,0.9816323519
N35b5d10909651b9f,-0.002038754953,0.00181476544,71,-0.0001375301577,0.0004100710467,0.9837700129
N21f7ea116384bd4a,-0.0008272327449,0.001979191351,71,-6.826894107e-05,0.0005018552729,0.9797332287
N7fe72da6ebfee124,0.0004983798311,0.002114140659,71,-0.0003736504122,0.0005091950451,0.9494234324
N6f02d1c054ee50ee,0.0002715584057,0.001941694009,71,0.0006371185956,0.0004729527179,0.9798008204
N5523678acc3fabb0,0.00586716748,0.002132154251,71,-2.530428184e-05,0.0005503413832,0.9824646711
N59cd956fa1b1c154,0.008123344266,0.001505819511,70,-7.793803433e-05,0.0002973560674,0.9616897404
N67db99997aca5842,-0.0009869301641,0.001862088097,70,-0.0001839057241,0.000495902679,0.9836664498
N0e661b3e6c3233e9,0.001634142786,0.002168825533,71,0.0001758707118,0.0005100527744,0.9806257486
N095828532ae5e65c,0.001051044261,0.002167925812,71,-0.0003319397224,0.0004767504509,0.9796029329
N43e4588923430582,-0.006151814601,0.001995320108,71,-0.0002774202201,0.000436287383,0.9816652536
N4bd73631d9414d43,-0.01163436697,0.001837111181,71,-1.735198255e-05,0.0004124971131,0.9729219675
N70368d343d209e9c,0.00250359713,0.002019593173,70,-9.425363542e-05,0.0005310557131,0.9831927717
N77b683bb51afdec8,-0.001677076725,0.001943871757,71,0.0002935654509,0.0004963415891,0.9790050387
N49a40669244070a1,-0.001750447408,0.00157200162,71,0.0002159518611,0.0003535303554,0.9863879085
N4d1cc884ac9e4ab9,0.006258111346,0.002259052833,71,0.0006206948644,0.0005958718531,0.967551589
N7c67035baecc2a90,0.0002522325679,0.002153884322,71,4.450782793e-05,0.0005799836415,0.9792519808
N438f283f29744825,-0.0001269673274,0.002128571675,71,-2.584758334e-05,0.0005460895368,0.9854060411
N5c64fcf02fd1fc43,-0.001124715747,0.002130374879,71,-2.592329479e-05,0.0005467827013,0.983940959
N713cbe50eb335816,0.003577025106,0.001852906469,71,-0.0005147479503,0.0003929347382,0.9776447415
N068acc363378d42b,-0.0004734728054,0.001670218607,71,-0.0002476946313,0.0004288468079,0.972666502
N620588f2a639cec1,0.0005940779235,0.001853822467,70,0.0001815147465,0.0004746210566,0.9836739302
N261f22554b0d06d9,0.0003718357871,0.001941457095,71,0.0006371547792,0.0004726913911,0.9797902703
N312cf4c9a6b3e84b,-0.004255499929,0.001996042256,71,-0.0002766921961,0.0004364860205,0.9819263816
N3855e286ec6a6ca1,0.001365606067,0.001748656321,71,-2.721674268e-05,0.0004591166927,0.977704227
N35e4c6ac4bbb2464,-0.0070005369,0.00153466442,70,-8.251156942e-05,0.0003152063413,0.9604505002
N636884bff76a76c0,-0.000409326012,0.00222460779,71,1.570988419e-05,0.0005450977779,0.9797173738
N4d93acc6fc76fdbf,-0.007219905008,0.001680554627,70,0.0006834872833,0.000347867332,0.9812165499
N68ba79407554af59,0.001598672093,0.001979631462,71,-7.769286194e-05,0.0004678134463,0.980247438
N55b025c90e2733bf,-0.001949598536,0.001572052275,71,0.0002158983669,0.0003536663145,0.9861053228
N06bd8194830ca197,0.004170273703,0.002258467908,71,0.0006203410832,0.0005959319128,0.9703270793
N7818d01e014a5ae8,0.0002556467543,0.001570824465,71,0.0002168728083,0.0003512244033,0.9871082902
N31cd72f19c97c5ea,0.00251371158,0.001669606445,71,-0.0002471749991,0.000428651509,0.97279495
N05cf8cda603c732a,0.003605404005,0.002022806043,70,-9.353133711e-05,0.0005322325997,0.9827082753
N4b1b13cecb32d238,0.002777156221,0.001776741517,69,-0.0002117028503,0.0004011936622,0.9847803116
N057e400a07445a3c,-0.0009881910151,0.002165291228,71,0.0001982135025,0.0005866077655,0.9780960679
N68a5022db2e522ff,0.002756335005,0.00227043961,71,-0.0001906566844,0.0005313565841,0.9819951057
N223ffe3b1e2dbecc,-0.00101780184,0.002045896523,71,-9.375939519e-05,0.0005760410197,0.9833393693
N06f264200ad885ac,-0.003471227678,0.00222601449,71,1.362315707e-05,0.0005477373005,0.9825004339
N741fdba7d50df688,-0.005770861128,0.002250647373,71,0.0006197680819,0.0005941928565,0.9686037302
N093acbb27885db2b,0.002018831041,0.001507375302,71,7.539238024e-05,0.0003679578459,0.9822067618
N2a4bba03e46d298a,-0.001613296591,0.001519079861,71,-0.00040565349,0.0003540241681,0.9809670448
N6905614368da9fd7,0.001857271713,0.002271542289,71,-0.0001909059989,0.0005316591457,0.9817897081
N0abf67d24f404db4,-0.0002530832968,0.002172868677,71,0.0001755116074,0.0005108416528,0.9810415506
N364ac7ec2ba9ebd9,0.0005298326724,0.00166997717,71,-0.0002472917894,0.0004285736852,0.9727787971
N1a11e024f263dffc,0.0001066298251,0.001712857832,71,0.0004996371338,0.0004282229657,0.9777994156
N2dac2a48f2dc6c51,0.0005626605374,0.001775603699,69,-0.0002122731039,0.0004000421,0.9861389995
N36ea1fe90468e7a1,0.0002610707092,0.001775255909,69,-0.0002124285317,0.000400092159,0.9860017896
N661afce8226dee3e,-0.00184993204,0.002156839165,71,4.403815515e-05,0.0005837840222,0.9796580672
N358efd68c69c0b4b,0.002739895966,0.002169105379,71,0.0001767224377,0.0005098982614,0.9798374176
N0f225c384b6a331c,-0.0006824807363,0.0019178158,70,0.0002618129273,0.0005904537688,0.9800982475
N6a3abfcae302efb7,-0.001637364747,0.001746960378,71,-2.863457691e-05,0.0004567190744,0.9788445234
N00bd571ac8ed30e0,0.009573337509,0.001906660513,70,0.0002645757518,0.0005774461171,0.9782216251
N69dd504f82da8a13,-0.007516146116,0.001885054613,71,-1.039074105e-05,0.0004337200074,0.9826338291
N3afb434ae5bb7ad7,0.002297222247,0.00194115433,71,0.0006383884671,0.0004723424832,0.9795721769
N1b3d21a6e9cf0596,-0.0001241556871,0.002103947465,71,-0.0003745826609,0.0005010371257,0.9475856423
N35396f70ec5f182d,-0.0002430849183,0.001774690768,69,-0.000212729827,0.0004002079698,0.9861452579
N703487042be5513d,0.001270060639,0.001774877943,69,-0.0002118019922,0.0003992131958,0.9859231114
N297f0b8e28fac3dd,0.0006940590084,0.001853514093,70,0.0001815537621,0.0004745449184,0.9839394689
N30ebb02df29fce42,0.001792210467,0.001856727783,71,-0.0005144996604,0.000394305463,0.976198256
N3ca0d76ad7a815d1,-0.0003341092256,0.002035437308,71,0.000125135322,0.0005845842615,0.9815835953
N3e35db912fb88b84,0.002361430285,0.001938854265,71,0.000400032998,0.0004834350966,0.9848210216
N3257418fd8748127,-0.003473248168,0.001870910813,71,-0.0005175436343,0.0004006633221,0.97929883
N6c0c87731c824629,0.0007115446939,0.002137977997,69,-0.0003715913976,0.0004551322786,0.9841167927
N35f73ba9aaa53514,0.001620259804,0.001669568112,71,-0.0002472180285,0.0004284868334,0.9740213752
N5f4bdc70bd93b107,-0.01177985059,0.001561728821,71,0.0002157422752,0.0003511959174,0.9864573479
N14a04069039df03c,0.001081546575,0.001815696754,71,4.579192986e-05,0.0004434036657,0.9806683064
N33343ff5c42e6f08,-7.126658953e-05,0.001837514098,71,0.0001306868314,0.0004656295416,0.979264915
N6d66dce53608a009,-0.002102766004,0.001841737693,70,-3.081939193e-05,0.0004533430131,0.9360360801
N1c3382196769478c,-0.0003904294652,0.001711140673,71,0.0004997106264,0.0004269646784,0.9778251052
N54e25e5bbe017eea,-0.01019542385,0.001841405948,71,0.0001305282334,0.000470435697,0.9857228994
N19a194e454073a49,0.006589033088,0.00185819456,71,-0.0005149386768,0.0003952130468,0.9783273935
N6182d8e948404735,0.001786795385,0.001899170889,71,0.0005024001748,0.0005416914547,0.9689647555
N07e05e104448f075,0.0008118524511,0.001734468117,70,-0.0001311550202,0.0004029505246,0.9841678143
N199a709ae46eed5d,0.0008907895354,0.001897284235,71,0.0005023177369,0.0005408116509,0.9693439603
N183ab337cdec8c40,-0.009186421441,0.00200277886,71,-0.0002789038173,0.0004418687401,0.9831035733
N7ee92f456f79ccbc,-0.003862812446,0.001571897474,71,5.892761909e-05,0.000337899342,0.9810312986
N76942831a6db4bca,-0.0004922955559,0.002165077952,71,0.0001981697632,0.0005863522833,0.9781014919
N3850dd3239cf9654,0.0008673131088,0.002008757621,71,-0.0002752300271,0.0004436110156,0.9825778604
N77ccb38207f08d2f,0.0006661906302,0.001560857072,71,6.118858349e-05,0.0003336474285,0.9830190539
N6783670131f55425,-0.001540822326,0.001816376413,71,-0.0001373417238,0.0004107889236,0.9833657146
N72c10e89d986f5cb,0.003504726541,0.002022416183,70,-9.360991729e-05,0.0005320760548,0.9827189744
N2150e25afc0cedfb,-0.002575404679,0.001833695457,71,-1.62127145e-05,0.0004114225,0.9699194431
N3c4fcbf6991de1c2,0.001333432174,0.001635465351,71,9.776156875e-05,0.0003851335311,0.9872672558
N551268e8b0898a4a,0.0006107526631,0.002136948552,69,-0.0003716612493,0.000454464303,0.9841213226
N2821b01c8fec23bc,0.0006587896534,0.002126632157,71,-2.613960855e-05,0.0005451451539,0.9862164855
N53ba4bf43c541276,0.004867514709,0.00226164179,71,-0.0001893223856,0.0005265504302,0.9835582972
N7a1b4aa80f57371b,-0.003044376891,0.001811326479,71,-0.0001381275577,0.0004084615079,0.9821996689
N0cca7cdbb4bd155a,-0.001654992642,0.001636170807,71,9.6567681e-05,0.0003841144295,0.9853112102
N1924c2b51c83d6b0,0.003004857994,0.002020998722,70,-9.391974642e-05,0.0005315336401,0.9830348194
N23d93840a7d32bd5,-0.0007288154577,0.001979173709,71,-6.825709442e-05,0.0005017935245,0.979732573
N45ac0367a3be2a23,0.009437340907,0.001981387766,71,-6.585889877e-05,0.0005044224236,0.9813099504
N35217e0d09d86653,0.001578688284,0.002223051595,71,1.605665345e-05,0.0005462331916,0.9829186201
N3d4d7bc532009c82,-0.005991076286,0.001882281643,70,-0.0001857310917,0.0005008517053,0.985117197
N4edbfdd271d8b8af,-0.006676475473,0.001981989265,71,0.0004003680946,0.0004874298664,0.9851451516
N77f2a61e748340ca,-0.004102859346,0.001609475459,71,-0.0003720653018,0.0003634888863,0.9828246832
N412c91023c9eae30,0.001773510201,0.001775104214,69,-0.0002116524983,0.0003993649504,0.986225009
N6ab59f73ee1befcd,-0.001688661392,0.00183268429,71,-1.635473701e-05,0.0004108362269,0.9722681046
N6604f6eab89a6c1f,0.001019105367,0.001856778722,70,-0.0001829874554,0.0004978564309,0.9851588011
N3a95a867b590dc87,-0.002318387751,0.001608897234,71,-0.0003717349596,0.0003640072064,0.9850059152
N5de13b9cf13ea933,0.0005556350584,0.002035495824,71,0.0001252179279,0.0005850423665,0.9815835953
N644bbf1be64dcd5e,0.003406897406,0.001982634171,71,-7.6893962e-05,0.0004701715522,0.9801478386
N7b96ab9b2054ebe0,0.003552613998,0.002225665575,71,1.615727614e-05,0.0005474400966,0.9838703871
N5e7ea367cdede9a4,-0.009302416103,0.00177510775,69,-0.000215718248,0.0003994583754,0.9841148257
N6a8d6ca34f55f4f7,0.0007563109964,0.00212640192,71,-2.619071482e-05,0.0005450100509,0.9861599803
N0acf18c400008245,0.009411914762,0.001644885321,71,0.0001004503687,0.0003895334935,0.9872657657
N4209f7cacf223df6,7.738918472e-05,0.001816575589,71,4.508041379e-05,0.0004439175812,0.9812280536
N359b170bae836abf,0.000589063324,0.002223753425,71,1.593965454e-05,0.000545592059,0.9809929132
N03713422e93443cd,-0.009929042471,0.001703567155,71,0.0004989224368,0.000425657257,0.9783021212
N6d46ff2ac09c1f39,-0.001097493323,0.001832086712,71,-1.643295776e-05,0.0004104814832,0.9726576805
N0f1da3cc98a6b1a5,-0.01145338145,0.001514624556,71,-0.0004083790022,0.0003538821256,0.982740283
N5b6aa38016f93cea,0.0005511957905,0.002166136847,71,-0.0003320307085,0.0004771964792,0.9795972705
N68c264341c6d8a72,-0.0001708030215,0.00150487797,71,7.456442213e-05,0.0003667256931,0.9830095172
N20f62f30159de404,0.0005851279607,0.001711765579,70,0.0001359301925,0.0003565476967,0.9892026186
N03a5ee63a8f2f4b6,0.003050402311,0.00150461708,70,-7.928310673e-05,0.0002966850321,0.9623921514
N6a94dadb23a8ae59,-0.0004554283652,0.001963743518,71,2.508115371e-05,0.0005575068158,0.9815527797
N5b50d9e7380b4c82,0.00376286403,0.002171058804,71,0.0001778307821,0.0005104096242,0.9808779359
N04d84deab8009b6c,0.01001430578,0.002162860996,71,0.0001984674719,0.0005859865397,0.9758490324
N2ff2c25208573926,-0.0006771256958,0.001733930085,70,-0.0001315181775,0.0004035753986,0.9847862124
N2dec1d2802f42766,0.0005784032175,0.001815925421,71,4.543245698e-05,0.0004436301549,0.9805787206
N1cd0012abee8c4cf,0.003806277065,0.00198257667,71,-7.672443421e-05,0.0004706648209,0.9797542095
N77fc20e8367e72ad,0.004054040029,0.00183872948,70,-0.0001820721917,0.0004980383381,0.9866297543
N1f99539e83a74dc6,0.0001895098331,0.002109679541,71,-0.0003740376049,0.000505479614,0.9485326409
N0cb1ce49092abb1f,0.002742344669,0.001891680781,71,-7.836172976e-06,0.0004403515546,0.980132103
N461217e9164901ae,-0.00655550826,0.002016164918,70,-9.532642183e-05,0.0005320665171,0.9832897186
N1914df86382f4648,0.01154294248,0.001670439008,71,-0.0002475784743,0.0004331460141,0.9723803997
N38e3b4b5006504da,-3.964919305e-07,0.002164955261,71,0.0001980252083,0.000586292291,0.9772146344
N2979b8e1ded65f85,0.0008946693185,0.001841620875,70,-2.945047567e-05,0.0004530855224,0.9338175058
N1a1a5614334707e3,-0.0005557672783,0.001818631152,71,-0.0001371864804,0.0004117269964,0.9829084873
N0fc982ad3bc86144,0.005599558244,0.001750814815,70,0.0001385262477,0.0003603390562,0.9876439869
N79ea32b8ad49f131,0.01085015559,0.001851124661,70,0.0001840803527,0.0004763463801,0.9855689108
N50c34b0c3cbdbb1f,-0.00182868363,0.001527296212,70,-7.930119899e-05,0.0003083808211,0.9637326598
N067ca2cc2f46a432,0.0008118790458,0.002138664443,69,-0.0003715428233,0.000455583897,0.9841129184
N27d7b1a594721915,0.008362882525,0.001565608718,71,0.0002211277343,0.0003470715773,0.9854254723
N4f0fc4fbec1d0775,-0.006631511107,0.001843494361,71,-1.824683404e-05,0.0004154827618,0.9709593058
N1113f84e53e64a51,-0.001048076928,0.001817534372,71,-0.0001372585179,0.000411286295,0.9832187295
N3d56a011f8a413f7,0.0040084311,0.001927057047,71,0.000388636269,0.0004915594127,0.9838919044
N38767882a3f2f7cc,0.003304757393,0.002021807968,70,-9.373246122e-05,0.0005318418166,0.9827225506
N0b273f2a883d2e5e,0.002644523153,0.001891754314,71,-7.807530219e-06,0.0004403647005,0.980288744
N1800980337975d32,-0.0002750127451,0.0018365707,71,0.0001304096531,0.0004647885828,0.9793921709
N500613e88a219eb1,0.004402402322,0.001982462629,71,-6.560199422e-05,0.000505390674,0.9811192155
N72451abb136f8c14,-0.00778924739,0.001914495789,71,0.0004464004308,0.0004750537829,0.9825179577
N3bed41f34add0587,0.001084836147,0.002223371534,71,1.601200065e-05,0.0005458973237,0.9819982052
N38ff3c693b470fee,-0.001182378889,0.001943308285,71,0.0002936533459,0.000495981634,0.9797847867
N5fa6b09813ac2f2d,-0.01217646547,0.001600222954,71,-0.0003742772373,0.0003600331504,0.9822995067
N25389476ab4af251,0.002056046271,0.001892213488,71,-7.704312132e-06,0.0004403249556,0.9811894298
N5dcfd65fadc86f23,-0.001332488679,0.002035151371,71,0.0001249198667,0.0005845180936,0.9824353456
N373dbd3e68a17880,0.003855422599,0.002266612744,71,-0.0001901089462,0.0005293089181,0.9820456505
N42d5e325b4f653bc,0.001594217411,0.001857708405,71,-0.0005145232486,0.0003946334194,0.9763173461
N1bc1fdb2d0d9c91c,0.0005715465416,0.0018923574,71,-7.775518825e-06,0.000439634154,0.9806778431
N6cd3d799fdbbb312,0.009411426546,0.001733853776,71,-2.866532341e-05,0.0004486162143,0.9758436084
N66bc9929bc089e5d,0.003235287423,0.001629644528,70,0.0006820495927,0.0003519528114,0.9806971848
N3bacb6ec7c54cbb3,-0.001684344993,0.001962854751,71,0.0003989635064,0.0004869407537,0.9845946431
N540e0349ede65cf6,-0.001412679645,0.001972944228,71,-7.877920543e-05,0.000465584134,0.9815272093
N2bf9b0c9d2f4503d,-0.000111129954,0.001838587087,70,-3.003833442e-05,0.0004524162759,0.9344436526
N69c9f1a736a50491,0.004755014252,0.002258840401,71,0.0006201354544,0.0005965219947,0.9704217315
N0954d2814b71918f,0.002802662263,0.001853722521,70,0.0001825001447,0.0004743648421,0.9849308133
