epoch,injected_dvv,eps_outbound,eps_return,eps_equal,eps_invvar,eps_joint,w_invvar_out,w_joint_out,sigma_out,sigma_ret,rho_loo
0,-0.01,-0.009942935542,-0.008535678095,-0.0092393068185,-0.009504309259998707,-0.009538077534010914,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.005,-0.004933648466,-0.003510522236,-0.004222085351,-0.004490076063228826,-0.0045242251214491595,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.002,-0.001973389416,-0.0005332879539,-0.00125333868495,-0.0015245260247476453,-0.0015590824173119518,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.001,-0.001000223246,0.0004585838293,-0.00027081970835,-0.0005455295259844463,-0.0005805347747786133,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.0005,-0.0005145477439,0.0009533636249,0.00021940794049999995,-5.7016318234590546e-05,-9.224003187202482e-05,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.0002,-0.0002244426822,0.00125122893,0.0005133931239,0.0002355075238507779,0.00020009759693297236,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,-0.0001,-0.0001272843758,0.001350434913,0.0006115752686,0.0003333040679632261,0.0002978450053988731,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.0,-3.037337382e-05,0.001451033273,0.00071032994959,0.00043136437786990876,0.00039581683418487244,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.0001,6.690121737e-05,0.001551409238,0.000809155227685,0.000529605632314224,0.0004939836686708116,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.0002,0.0001642671797,0.001652727117,0.00090849714835,0.0006282033625197016,0.0005924865694580682,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.0005,0.0004561249155,0.001959189609,0.00120765726225,0.0009246132361855894,0.0008885459902552967,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.001,0.0009430227854,0.002463959136,0.0017034909606999998,0.0014170815001337334,0.001380585409420781,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.002,0.001931870591,0.003482822084,0.0027073463375,0.0024152846872545187,0.0023780683590645937,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.005,0.004908850307,0.006480248384,0.0056945493455,0.005398637372989848,0.005360930412575807,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
0,0.01,0.009813317529,0.01139332382,0.0106033206745,0.010305787678251934,0.010267874156821124,0.6883112731530678,0.7123070772500341,0.0010195699779242786,0.0015151266338578845,0.12200787178211137
2,-0.01,-0.01054739071,-0.008247661143,-0.0093975259265,-0.009820195052105386,-0.009890178884193903,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.005,-0.005532139373,-0.003201695524,-0.0043669174485,-0.004795231576414711,-0.004866150084990869,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.002,-0.002522539278,-0.0001497765924,-0.0013361579352,-0.001772249875740607,-0.001844456202848689,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.001,-0.001520130935,0.000875430435,-0.00032235025,-0.0007626323788734342,-0.0008355325002970667,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.0005,-0.001016497449,0.001384955873,0.00018422921199999997,-0.00025713580341613226,-0.00033021522478240094,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.0002,-0.0007151716559,0.001692249524,0.00048853893405,4.607708128545704e-05,-2.7183949941029552e-05,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,-0.0001,-0.0006146096884,0.001794562565,0.0005899764383000001,0.00014719275434463524,7.387843562054158e-05,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.0,-0.000514423419,0.001896709367,0.000691142974,0.00024799896219928605,0.00017462498185834345,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.0001,-0.0004145330557,0.001998848569,0.00079215775665,0.0003486004289965893,0.00027515801350038615,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.0002,-0.0003149463387,0.002100832031,0.00089294284615,0.000448945018827417,0.0003754296671903538,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.0005,-1.530530301e-05,0.002408338085,0.001196516390995,0.0007510730457038436,0.0006773183510898154,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.001,0.0004863065158,0.002932074921,0.0017091907184,0.0012596809986081669,0.0011852530102685636,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.002,0.001491324803,0.003988181134,0.0027397529685,0.0022808537582060086,0.002204871096276848,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.005,0.004527676805,0.007114948192,0.0058213124985,0.005345795833175879,0.005267061720733504,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
2,0.01,0.009555999541,0.01217802072,0.0108670101305,0.01038510677327507,0.010305315178403746,0.6837907950875974,0.7142221262722511,0.0010145110802239452,0.0014918706349651048,0.15274877993227587
4,-0.01,-0.01007994875,-0.01174503819,-0.01091249347,-0.010604505742965946,-0.010565828517240276,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.005,-0.005108425015,-0.006644860006,-0.0058766425104999995,-0.005592451698135183,-0.005556762898763707,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.002,-0.002143031092,-0.003615552635,-0.0028792918634999998,-0.002606922973191472,-0.002572718775665288,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.001,-0.001142462427,-0.002568165418,-0.0018553139225,-0.0015916049510325317,-0.0015584882696843697,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.0005,-0.0006445544249,-0.002036737372,-0.00134064589845,-0.0010831370516622264,-0.0010507989845272771,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.0002,-0.0003417436576,-0.001714389627,-0.0010280666423,-0.0007741715049084845,-0.0007422872488892312,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,-0.0001,-0.0002402385456,-0.001606762385,-0.0009235004653,-0.0006707377240777299,-0.0006389956748362291,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.0,-0.0001389581343,-0.001500172688,-0.00081956541115,-0.0005677847161743971,-0.0005361659927053911,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.0001,-3.714424025e-05,-0.001394832975,-0.000715988607625,-0.0004648600751928964,-0.0004333232505649502,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.0002,6.413558082e-05,-0.001286419025,-0.0006111417220899999,-0.00036133277291915263,-0.0003299616621011395,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.0005,0.0003676191407,-0.0009664818245,-0.0002994313419,-5.266578442587075e-05,-2.1676863991738004e-05,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.001,0.0008686206117,-0.000433388982,0.00021761581484999997,0.00045844550586058924,0.0004886889977372316,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.002,0.001875820624,0.0005854127776,0.0012306167008,0.0014693004435541697,0.0014992744463641263,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.005,0.004898121635,0.003667011187,0.0042825664109999995,0.004510282051672969,0.0045388786757020825,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
4,0.01,0.009898475035,0.00886468003,0.009381577532500001,0.009572796193888608,0.009596809512213693,0.6849676777927641,0.7081959950209786,0.001019433298341703,0.0015031983731951333,0.12008887751392491
6,-0.01,-0.01008809403,-0.01185643811,-0.01097226607,-0.010645846095731982,-0.010603254384900387,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.005,-0.00508244458,-0.006669067344,-0.005875755962,-0.005582880063211157,-0.0055446652278024755,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.002,-0.002070301363,-0.003561907624,-0.0028161044935000002,-0.0025407677630297438,-0.00250484146154711,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.001,-0.001064133019,-0.002545681861,-0.00180490744,-0.001531427216127251,-0.0014957431540858009,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.0005,-0.0005622936678,-0.002035969197,-0.0012991314324,-0.0010271045493055796,-0.0009916101210949303,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.0002,-0.0002611651469,-0.001726410626,-0.0009937878864499999,-0.0007233171126941649,-0.0006880257276922529,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,-0.0001,-0.0001611055068,-0.001623115198,-0.0008921103524,-0.000622236875185602,-0.000587023426227986,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,0.0,-6.120538472e-05,-0.001520468587,-0.0007908369858599999,-0.0005214704851173946,-0.0004863231871216902,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
6,0.0001,3.871760897e-05,-0.001417898941,-0.000689590666015,-0.00042071271282866356,-0.0003856291611655503,0.6845907580769106,0.7086764048202735,0.0010195896979855543,0.0015021169519515807,0.12419446689614182
